tweet_id,author_id,tweet,lang,tweet_time,like_count,follower_count,following_count,tweet_count,retweet_count,quote_count,reply_count,call_berlin_time,annotate_sent,annotate_person,lowercase,tokenized
1471504055910293522,3732831677,"𝐂𝐇𝐅/𝐍𝐙𝐃 🇨🇭🇳🇿 𝐋𝐞𝐯𝐞𝐥𝐬

Interesting pair which has been on the upside lately. 
NZD/CHF is near highest of this year.

▪️ $CHFNZD at 𝟏.𝟓𝟗𝟒 Now.

So far in 2021
Minimum 1.477

#New #Zealand #dollar #Swiss #franc #currency #forex #Thursday",en,2021-12-16 15:34:40+00:00,15,8666,9318,3471,1,0,0,2022-05-07 11:20:23,0.0,E,"𝐂𝐇𝐅/𝐍𝐙𝐃 🇨🇭🇳🇿 𝐋𝐞𝐯𝐞𝐥𝐬

interesting pair which has been on the upside lately. 
nzd/chf is near highest of this year.

▪️ $chfnzd at 𝟏.𝟓𝟗𝟒 now.

so far in 2021
minimum 1.477

#new #zealand #dollar #swiss #franc #currency #forex #thursday",𝐂𝐇𝐅/𝐍𝐙𝐃 🇨🇭🇳🇿 𝐋𝐞𝐯𝐞𝐥𝐬 interesting pair which has been on the upside lately. nzd/chf is near highest of this year. ▪️ $chfnzd at <number> now. so far in <number> minimum <number> new zealand dollar swiss franc currency forex thursday
1398568684264767488,381696140,"ICYMI: SNB'S GOVERNOR JORDAN COMMENTS IN INTERVIEW WITH SCHWEIZ AM WOCHENENDE:

- THE FRANC IS HIGHLY VALUED. 
- SWISS INFLATION RISK IS MODERATE.
- SNB MONETARY POLICY IS APPROPRIATE.",en,2021-05-29 09:15:33+00:00,4,151246,53,175502,0,0,0,2022-05-07 11:20:23,0.0,P,"icymi: snb's governor jordan comments in interview with schweiz am wochenende:

- the franc is highly valued. 
- swiss inflation risk is moderate.
- snb monetary policy is appropriate.",icymi: snb's governor jordan comments in interview with schweiz am wochenende: - the franc is highly valued. - swiss inflation risk is moderate. - snb monetary policy is appropriate.
1510008344261632015,245458261,"@HobbySportler @marionnasch Sie sagen, dass die Schweiz dieselbe Sicherheitspolitik verfolgen müsste wie die Ukraine.

Das macht keinen Sinn. Genausogut könnte man verlangen, dass die Ukraine mehr in Lawinenschutz investieren soll.

#srfarena",de,2022-04-01 21:36:58+00:00,5,2587,1993,11630,1,0,1,2022-05-07 11:20:23,0.0,P,"@hobbysportler @marionnasch sie sagen, dass die schweiz dieselbe sicherheitspolitik verfolgen müsste wie die ukraine.

das macht keinen sinn. genausogut könnte man verlangen, dass die ukraine mehr in lawinenschutz investieren soll.

#srfarena","<user> <user> sie sagen, dass die schweiz dieselbe sicherheitspolitik verfolgen müsste wie die ukraine. das macht keinen sinn. genausogut könnte man verlangen, dass die ukraine mehr in lawinenschutz investieren soll. srf arena"
1431738440299782146,1152035260831535105,"It's always China this China that. It's never ""What's going on in Liechtenstein"" which is 25km long principality between Austria and Switzerland with a nominal GDP of 5B dollars. Why aren't we talking about invading Liechtenstein with Patreon money and turning it into a commune?",en,2021-08-28 22:00:19+00:00,150,18496,980,40957,12,1,10,2022-05-07 11:20:23,0.0,T,"it's always china this china that. it's never ""what's going on in liechtenstein"" which is 25km long principality between austria and switzerland with a nominal gdp of 5b dollars. why aren't we talking about invading liechtenstein with patreon money and turning it into a commune?","it's always china this china that. it's never ""what's going on in liechtenstein"" which is 25km long principality between austria and switzerland with a nominal gdp of 5b dollars. why aren't we talking about invading liechtenstein with patreon money and turning it into a commune?"
1414343934088650757,1225887320831737856,"The economy would grow a lot faster with lower gas prices and reduced inflation..

It's just that simple. When people have to budget twice as much money for tax, they're not buying other things. but it makes sense that someone with swiss cheese brain doesn't understand this.",en,2021-07-11 22:00:45+00:00,7,184,123,14966,2,1,1,2022-05-07 11:20:23,0.0,T,"the economy would grow a lot faster with lower gas prices and reduced inflation..

it's just that simple. when people have to budget twice as much money for tax, they're not buying other things. but it makes sense that someone with swiss cheese brain doesn't understand this.","the economy would grow a lot faster with lower gas prices and reduced inflation.. it's just that simple. when people have to budget twice as much money for tax, they're not buying other things. but it makes sense that someone with swiss cheese brain doesn't understand this."
1453023349571997712,552748694,"Israel
Korea
Taiwan
Sweden
Japan
Austria
Switzerland
Germany
US
Denmark
Belgium
Finland
Iceland
China
France
Netherlands
Norway
Slovenia
Czech Republic
Australia

All have greater % R&amp;D spend than UK. 

Will government invest £ into R&amp;D to change this at #SpendingReview tomorrow?",en,2021-10-26 15:38:57+00:00,13,903,3045,3346,7,3,0,2022-05-07 11:20:23,0.0,T,"israel
korea
taiwan
sweden
japan
austria
switzerland
germany
us
denmark
belgium
finland
iceland
china
france
netherlands
norway
slovenia
czech republic
australia

all have greater % r&amp;d spend than uk. 

will government invest £ into r&amp;d to change this at #spendingreview tomorrow?",israel korea taiwan sweden japan austria switzerland germany us denmark belgium finland iceland china france netherlands norway slovenia czech republic australia all have greater % r&amp;d spend than uk. will government invest £ into r&amp;d to change this at spending review tomorrow?
1429028431711379457,53344962,Eigentlich sollte die Schweiz keine Flüchtlinge mehr aufnehmen. Sie könnte vielmehr die Vermögen der verursachenden Despoten an sicheren Orten der Region in anständige Unterkünfte mit Betreuung und Zukunftsperspektive investieren. So irgendwie müsste das gehen. 🤔,de,2021-08-21 10:31:42+00:00,4,1961,279,33569,0,1,1,2022-05-07 11:20:23,0.0,P,eigentlich sollte die schweiz keine flüchtlinge mehr aufnehmen. sie könnte vielmehr die vermögen der verursachenden despoten an sicheren orten der region in anständige unterkünfte mit betreuung und zukunftsperspektive investieren. so irgendwie müsste das gehen. 🤔,eigentlich sollte die schweiz keine flüchtlinge mehr aufnehmen. sie könnte vielmehr die vermögen der verursachenden despoten an sicheren orten der region in anständige unterkünfte mit betreuung und zukunftsperspektive investieren. so irgendwie müsste das gehen. 🤔
1464950081690521607,1462957909659172864,"Nightgame yesterday with @LeeChoDaygame @DaygameBreeze &amp; @swiss__roller. Was fun on epic proportions, but critical lessons were not to be missed. My top two are; Get lost in the moment but don’t lose sight of the process &amp; don’t be too greedy and commit/invest in good sets.",en,2021-11-28 13:31:31+00:00,4,119,22,27,0,0,0,2022-05-07 11:20:23,1.0,T,"nightgame yesterday with @leechodaygame @daygamebreeze &amp; @swiss__roller. was fun on epic proportions, but critical lessons were not to be missed. my top two are; get lost in the moment but don’t lose sight of the process &amp; don’t be too greedy and commit/invest in good sets.","nightgame yesterday with <user> <user> &amp; <user> . was fun on epic proportions, but critical lessons were not to be missed. my top two are; get lost in the moment but don’t lose sight of the process &amp; don’t be too greedy and commit/invest in good sets."
1509962360592740354,1432390090815311880,"@Swizzly_Zero @SVPch Ist doch logisch: Weil der Schweiz Krieg droht, brauchen wir eine unabhängige Stromversorgung. Also mehr AKWs. Damit diese bei einem Krieg nicht angegriffen werden, investieren wir 2 Milliarden mehr in die Armee. Dann droht uns nämlich kein Krieg.",de,2022-04-01 18:34:15+00:00,4,122,76,1353,0,0,1,2022-05-07 11:20:23,0.0,P,"@swizzly_zero @svpch ist doch logisch: weil der schweiz krieg droht, brauchen wir eine unabhängige stromversorgung. also mehr akws. damit diese bei einem krieg nicht angegriffen werden, investieren wir 2 milliarden mehr in die armee. dann droht uns nämlich kein krieg.","<user> <user> ist doch logisch: weil der schweiz krieg droht, brauchen wir eine unabhängige stromversorgung. also mehr akws. damit diese bei einem krieg nicht angegriffen werden, investieren wir <number> milliarden mehr in die armee. dann droht uns nämlich kein krieg."
1402972121198841856,389462437,"Real Central Bank Rates (rate minus inflation)...
Poland: -4.7%
Brazil: -4.6%
S Arabia: -4.3%
US: -4.1%
Canada: -3.2%
Chile: -3.1%
Norway: -3.0%
Malaysia: -3.0%
Philippines: -2.5%
Eurozone: -2.5%
S. Korea: -2.1%
Mexico: -1.9%
UK: -1.4%
Swiss: -1.4%
Russia: -1.0%
#India : -0.3%",en,2021-06-10 12:53:14+00:00,4,2953,1099,23796,3,0,1,2022-05-07 11:20:23,0.0,P,"real central bank rates (rate minus inflation)...
poland: -4.7%
brazil: -4.6%
s arabia: -4.3%
us: -4.1%
canada: -3.2%
chile: -3.1%
norway: -3.0%
malaysia: -3.0%
philippines: -2.5%
eurozone: -2.5%
s. korea: -2.1%
mexico: -1.9%
uk: -1.4%
swiss: -1.4%
russia: -1.0%
#india : -0.3%",real central bank rates (rate minus inflation)... poland: - <percent> brazil: - <percent> s arabia: - <percent> us: - <percent> canada: - <percent> chile: - <percent> norway: - <percent> malaysia: - <percent> philippines: - <percent> eurozone: - <percent> s. korea: - <percent> mexico: - <percent> uk: - <percent> swiss: - <percent> russia: - <percent> india : - <percent>
1413795811910160388,282771328,"@Velofisch @anked @dieLinke Die Schweiz hat auch deutlich (!) niedrigere Ertragsteuern. Und eine Inflation führt zu einem Wertverlust, aber nicht zu einer Zahlung.",de,2021-07-10 09:42:43+00:00,5,11147,912,30807,1,0,1,2022-05-07 11:20:23,0.0,P,"@velofisch @anked @dielinke die schweiz hat auch deutlich (!) niedrigere ertragsteuern. und eine inflation führt zu einem wertverlust, aber nicht zu einer zahlung.","<user> <user> <user> die schweiz hat auch deutlich (!) niedrigere ertragsteuern. und eine inflation führt zu einem wertverlust, aber nicht zu einer zahlung."
1494548540823343107,187453379,"@babelebab That's correct. Bangladesh has a higher GDP than Switzerland. Where would you rather live? As long as they use GDP as a benchmark for ""success"" we are all buggered.",en,2022-02-18 05:45:14+00:00,3,4978,5428,25099,0,1,0,2022-05-07 11:20:23,-1.0,E,"@babelebab that's correct. bangladesh has a higher gdp than switzerland. where would you rather live? as long as they use gdp as a benchmark for ""success"" we are all buggered.","<user> that's correct. bangladesh has a higher gdp than switzerland. where would you rather live? as long as they use gdp as a benchmark for ""success"" we are all buggered."
1518908081635221504,467463940,Macht die Schweiz genug bei der Umsetzung der Sanktionen gegen Russland? Muss die Politik etwas gegen die Inflation tun? Fragen an den Wirtschaftsminister Guy Parmelin. Er ist am nächsten Montag mein Gast im #srfecotalk. Gibts weitere Fragen an den Wirtschaftsminister?,de,2022-04-26 11:01:21+00:00,17,25716,3795,49374,4,0,7,2022-05-07 11:20:23,0.0,P,macht die schweiz genug bei der umsetzung der sanktionen gegen russland? muss die politik etwas gegen die inflation tun? fragen an den wirtschaftsminister guy parmelin. er ist am nächsten montag mein gast im #srfecotalk. gibts weitere fragen an den wirtschaftsminister?,macht die schweiz genug bei der umsetzung der sanktionen gegen russland? muss die politik etwas gegen die inflation tun? fragen an den wirtschaftsminister guy parmelin. er ist am nächsten montag mein gast im srf eco talk. gibts weitere fragen an den wirtschaftsminister?
1399292434455187456,4047251667,"@changed_gear It will only mean that very costly medical machines and other Swiss goods will be gathering dust in warehouses instead of being sold to EU countries.  Very detrimenting to the Swiss economy. But sovereignty, he!",en,2021-05-31 09:11:28+00:00,4,16877,17111,189728,0,0,0,2022-05-07 11:20:23,0.0,P,"@changed_gear it will only mean that very costly medical machines and other swiss goods will be gathering dust in warehouses instead of being sold to eu countries.  very detrimenting to the swiss economy. but sovereignty, he!","<user> it will only mean that very costly medical machines and other swiss goods will be gathering dust in warehouses instead of being sold to eu countries. very detrimenting to the swiss economy. but sovereignty, he!"
1480017849779249153,1398850385880641538,"@mohakmangal Hey Mohak plz read this 
GDP per capita of India -1,900$ 
ok 
GDP per capita of Germany -45,723 it is almost 40 times 
GDP per capita of swiss land is 86,601$ so you can understand is internet really expensive for them ?",en,2022-01-09 03:25:27+00:00,4,279,983,11206,0,0,0,2022-05-07 11:20:23,0.0,E,"@mohakmangal hey mohak plz read this 
gdp per capita of india -1,900$ 
ok 
gdp per capita of germany -45,723 it is almost 40 times 
gdp per capita of swiss land is 86,601$ so you can understand is internet really expensive for them ?",<user> hey mohak plz read this gdp per capita of india - <money> ok gdp per capita of germany - <number> it is almost <number> times gdp per capita of swiss land is <money> so you can understand is internet really expensive for them ?
1498178837179514880,32457108,"3. Most if not all of this is driven from the fact that ppl are too scared to raise their voice
4. The system of justice is broken
5. Human rights &amp; protection is selective
6. We want to attract others to invest into PK, yet our own landed elite prefers swiss accts &amp; investments",en,2022-02-28 06:10:44+00:00,3,3888,564,6797,0,0,1,2022-05-07 11:20:23,-1.0,E,"3. most if not all of this is driven from the fact that ppl are too scared to raise their voice
4. the system of justice is broken
5. human rights &amp; protection is selective
6. we want to attract others to invest into pk, yet our own landed elite prefers swiss accts &amp; investments","<number> . most if not all of this is driven from the fact that ppl are too scared to raise their voice <number> . the system of justice is broken <number> . human rights &amp; protection is selective <number> . we want to attract others to invest into pk, yet our own landed elite prefers swiss accts &amp; investments"
1474879367973158918,591460008,@mathieuvonrohr How much of the Swiss GDP is actually Russian though? ;),en,2021-12-25 23:06:57+00:00,8,40851,2183,2021,0,0,0,2022-05-07 11:20:23,-1.0,E,@mathieuvonrohr how much of the swiss gdp is actually russian though? ;),<user> how much of the swiss gdp is actually russian though? ;)
