,tweet_id,author_id,tweet,lang,tweet_time,like_count,follower_count,following_count,tweet_count,retweet_count,quote_count,reply_count,call_berlin_time
8921,1390350657220136974,894317267273560064,"Countries with effective governments have higher GDP growth (Singapore, Switzerland)  

Will virtual worlds that have the best governance (either via community or by founders) experience the same?",en,2021-05-06 17:00:02+00:00,24,68203,3200,6587,3,0,6,2022-05-07 11:06:56
8920,1390357982177812481,1243871946577793030,"@ToscanRalph @SchweizerA @TCS_Schweiz Und belastet vor allem Reiche, welche ohne Respekt mit unseren beschränkten Ressourcen umgehen.
Familien, Landbevölkerung und Mieter werden kaum Mehrkosten haben. Ist halt auch eine Investition in die Zukunft. WTF hat man Kinder, wenn man ihnen die Zukunft zerstört🧐",de,2021-05-06 17:29:09+00:00,1,478,579,17854,0,0,1,2022-05-07 11:06:56
8919,1390378587434401802,22031413,"@Noahpinion If we Swiss cheesed the country, there would be recentralization in the Republican country that produced higher GDP than there is currently. There are also many Republicans hidden among the liberal counties that would move to those areas.",en,2021-05-06 18:51:01+00:00,0,120,326,1331,0,0,2,2022-05-07 11:06:56
8918,1390400283361042440,1035070134975647745,"@ChPlumas @NeinCo2Gesetz Eine reine Investition in die technologie wäre viel effektiver global gesehen, effektiver insofern dass es mit hoher Wahrscheinlichkeit zu einer höheren Reduktion führen würde als die Schweiz als Land sonst jeh konnte.",de,2021-05-06 20:17:14+00:00,0,943,519,46123,0,0,0,2022-05-07 11:06:56
8917,1390416839377817603,1324919674077843457,"$SMI #VAMP for the next session: 
Upper: $11277.8167 (+1.5004%)
Lower: $10978.8628 (-1.1901%)
Momentum: $10673.0586
#DDAP $EWL #SWITZERLAND",en,2021-05-06 21:23:01+00:00,0,1380,218,8090,0,0,0,2022-05-07 11:06:56
8916,1390476222187163648,1251664731603111938,"I thinking to trade Forex like before. There's a lot timw that I didn't analyze Forex trade U.S. Dollar, Euro, , Great Britain Pound, Canadian Dollar, Swiss Franc, Chinnese Yuan, Mexican Peso, New Zealand Dollar and Australian Dollar. 

Waoh. I remember that I like tl trade it.",en,2021-05-07 01:18:59+00:00,1,477,805,7646,0,0,1,2022-05-07 11:06:56
8915,1390482601903726595,1260886181086023680,@Lopamud86197833 @JaneZakya @amitmalviya Now dont tell us that CG will overcome this crisis with the  banknotes and the money recovered from those who deposited black money in Swiss banks after demonetisation. Or they will hold on to the 5 trillion economy.,en,2021-05-07 01:44:20+00:00,0,8,118,3228,0,0,1,2022-05-07 11:06:56
8914,1390506016962269193,1387682144051339265,"@vasabjit_b We are no Switzerland or Europe, even they struggled with hospitals. We were below the required number of hospitals because we historically did nit invest in health.

NDA at least invested in 20+ AIIMS, UPA only 2, although they did complete what NDA started. Modi also built more",en,2021-05-07 03:17:23+00:00,0,162,637,43367,0,0,2,2022-05-07 11:06:56
8913,1390548231629725697,460288171,"VORBÖRSE SCHWEIZ:

$SMI +0,42%
$SMIM +0,60%

$CSGN +1,1% (Wandler)
$LHN -2,3% (ex Dividende)
$SIKA +1,5% (Kurszielerhöh.)
$UBSG +0,7%

$ASCN +2,5%
$SIGN +0,9% (Kurszielerhöh.)
$SOON +1,8% (Firmenkauf)
$VATN -1,6%
$ROSE +1,5% (Gegenbewegung)

Übrige Aktien höher gestellt.",de,2021-05-07 06:05:08+00:00,2,5123,297,21107,0,0,0,2022-05-07 11:06:56
8912,1390548544755535877,460288171,"SWISS PREMARKET:

$SMI +0,42%
$SMIM +0,60%

$CSGN +1,1% (convertible)
$LHN -2,3% (ex dividend)
$SIKA +1,5% (broker call)
$UBSG +0,7%

$ASCN +2,5%
$SIGN +0,9% (broker call)
$SOON +1,8% (acquisition)
$VATN -1,6% (broker call)
$ROSE +1,5% (rebound)

Most other shares higher traded.",en,2021-05-07 06:06:22+00:00,0,5123,297,21107,0,0,0,2022-05-07 11:06:56
8911,1390548727413329920,887211942225616896,"Vorbörse Schweiz:

SMI: +0,57%
SMIM: +0,6%

Sika +1,9%
CS +1,1%
LafargeHolcim -2,3% exDiv

Ascom +2,5%
Sonova +1,8% Übernahme
Zur Rose +1,5%
Valiant -1,8%",de,2021-05-07 06:07:06+00:00,5,2865,147,6832,5,0,0,2022-05-07 11:06:56
8910,1390680851910959109,1366698329506254848,@godmodetrader Not sure many people care about SMI. Even Swiss are investing in $NIO and #dogecoin,en,2021-05-07 14:52:07+00:00,0,135,729,1112,1,0,0,2022-05-07 11:06:56
8909,1390694593004515331,877464332388511744,"@_abhi_tiwari_ @imyselfashish @Tonyakaironman @eraviraljain @Pradeep55433593 @1mranqureshi @Sootradhar @priteshshah_ @HemantSorenJMM Economy since 2019 is booming &amp; jobs r everywhere. Petrol prices as he promised he bought down &amp; it's cheap now
Veg prices r also damn down now
All d black money from Swiss bank he bought
He won against covid made India world pharmacy
So u enjoy living in a fantasy land of Modi",en,2021-05-07 15:46:43+00:00,0,101,109,10058,0,0,0,2022-05-07 11:06:56
8908,1390695065211834368,877464332388511744,"@_abhi_tiwari_ @imyselfashish @Tonyakaironman @eraviraljain @Pradeep55433593 @1mranqureshi @Sootradhar @priteshshah_ @HemantSorenJMM Economy since 2019 is booming &amp; jobs r everywhere. Petrol prices as he promised he bought down &amp; it's cheap now
Veg prices r also damn down now
All d black money from Swiss bank he bought
He won against covid made India world pharmacy
So u enjoy living in a fantasy land of Modi",en,2021-05-07 15:48:36+00:00,0,101,109,10058,0,0,2,2022-05-07 11:06:56
8907,1390698452036816903,1276853216735526918,"@Bsi55450803 @MikkCH @No_Drama84 @BAG_OFSP_UFSP He seems desperate that pandemic is arriving to an end or maybe that task force was totally wrong in their model. It is time to apply private sector measures to ""experts"" having such a great impact on Swiss economy and livelyhood. Somebody remember apocalypse following B117?",en,2021-05-07 16:02:03+00:00,2,489,169,5332,0,0,0,2022-05-07 11:06:56
8906,1390701134646501378,215372851,@nierop_pieter you can trade this product on SIX Swiss Exchange; Boerse Stuttgart and Boerse Duesseldorf,en,2021-05-07 16:12:43+00:00,1,195,498,247,0,0,0,2022-05-07 11:06:56
8905,1390745903435243521,1361219983838244864,@POLIZEI_SCHWEIZ @PolizeiBL COLUMBIEN EDELSTEIN KOKAIN LIEFERANTEN ADRESSEN WOLLTEN DIE PASSEUR ADRESSEN DROGEN DEVISEN. EDELSTEIN PASSEURE PER BESUCH IN MEDELIN KNAST KOKAIN HEROIN PASSEUR ADRESSEN  ZU EUROPA  ONKEL ADOLF INS MEDELIN KNAST ZU ADRESSEN PER BESUCH,de,2021-05-07 19:10:36+00:00,0,8,12,29149,0,0,0,2022-05-07 11:06:56
8904,1390750802206019585,555926666,"@drharshvardhan @HardeepSPuri @PMOIndia UK,USA,Japan,France,Germany,Ireland,Switzerland spend 9-16% of GDP on healthcare sector,while India spend 1.26% of GDP(including corruption corpus).",en,2021-05-07 19:30:04+00:00,0,83,1513,5462,0,0,0,2022-05-07 11:06:56
8903,1390779230728953864,1324919674077843457,"$SMI #VAMP for the next session: 
Upper: $11299.9588 (+1.1311%)
Lower: $10990.9441 (-1.6344%)
Momentum: $10681.4652
#DDAP $EWL #SWITZERLAND",en,2021-05-07 21:23:02+00:00,0,1380,218,8090,0,0,0,2022-05-07 11:06:56
8902,1390870314356142082,1160693640907280384,@louismirante Now try something truly big-league. Buy Swiss Francs on Forex.,en,2021-05-08 03:24:58+00:00,0,224,2141,5874,0,0,0,2022-05-07 11:06:56
8901,1390926950802276353,535913183,"Other European markets higher on Friday, 05/07/2021: Euronext 100 +0.65% at 1,248.14 higher for the week, Euro Stoxx 50 +0.87% at 4,034.25, higher for the week, Swiss Market Index +0.56% at 11,173.57 higher for the week.",en,2021-05-08 07:10:01+00:00,0,10012,575,59516,0,0,0,2022-05-07 11:06:56
8900,1390946111649730562,90843544,"@AlistairHaimes @Swiss_Danny_67 @cjsnowdon @ThatRyanChap Do you think all the printing of money will lead to hyper(ish) inflation?

And do you have any thoughts on what the stock market may do over the next year or two?",en,2021-05-08 08:26:10+00:00,2,404,1535,15433,0,0,0,2022-05-07 11:06:56
8899,1390950928337965057,811250361935634432,"@AndhariaShams @ImTwinkle7 Whatever money is accumulated is not deposited in Swiss banks it's in the economy, castism is social problem exist before 2014, India needs more reforms govt has to do more in order to rectify the malaise of 70 yrs.",en,2021-05-08 08:45:18+00:00,0,1135,842,10451,0,0,2,2022-05-07 11:06:56
8898,1390970178033303552,71548448,"@Jeky @Robert19594 @spdde Die @spdde im Land Bremen ist seit 1994 laut Urteil BVerfG in Leitungsfunktion Dauerpleitier. Dennoch investieren hier Schweizer, wie Transgourmet, in den Standort, wie auch in Immobilien, für die Geldwäsche südeuropäischer ""Frauenfreunde"", Drogengeschäfte. Schweiz eben, richtig?",de,2021-05-08 10:01:48+00:00,0,1479,811,41825,0,0,0,2022-05-07 11:06:56
8897,1390971384096968707,1332963691516489730,"@Karma_Kaali @MondolProf @Dravidian712 @OrMecca As a Swiss citizen, I can travel to more than 150 nations without a visa.

I can move to any EU country freely and easily invest anywhere in EU. 😇",en,2021-05-08 10:06:35+00:00,0,1121,544,13056,0,0,3,2022-05-07 11:06:56
8896,1390983145378418690,22594706,"According to the Swiss Bank Association and the @SNB_BNS, Swiss banks hold 25% of total global wealth, which is 500% of Swiss GDP (*in 2020 USD values).

YIKES!",en,2021-05-08 10:53:19+00:00,4,20255,734,248684,1,0,0,2022-05-07 11:06:56
8895,1391032691869593601,1384148601627021326,@Swiss__Frank @KitzbMichael One of Peter Lynch rules: Never invest in something with pending big juristical problems. (or short it?),en,2021-05-08 14:10:12+00:00,0,119,40,4998,0,0,1,2022-05-07 11:06:56
8894,1391033614981287940,3308229562,@suzanne184 @AyoCaesar It doesn’t. It creates the wealth. It’s GDP is the same size as Sweden or Switzerland and 25% of the taxes Londoners pay go to supporting the rest of the country.,en,2021-05-08 14:13:52+00:00,0,2125,2737,119604,0,0,3,2022-05-07 11:06:56
8893,1391034334052818945,3308229562,@corbyjenks @AyoCaesar London is much misunderstood. It’s GDP is the same as Sweden or Switzerland and 25% of Londoners taxes go to pay for services in the rest of the country. London is an economic engine bigger than the next ten cities combined.,en,2021-05-08 14:16:44+00:00,0,2125,2737,119604,0,0,1,2022-05-07 11:06:56
8892,1391050033739489284,904408921305120768,"@sambitswaraj 1. India will become $5 trillion economy by 2024
2. Every Indian would get INR 15 lacs
3. Modi Govt.will bring back black money from Swiss Banks
4. Demonetization
5. Modi gave his arrest to Congress Govt. in 1971 for Bangladesh creation

The above are lies, not misprints !!",en,2021-05-08 15:19:07+00:00,51,82,351,2762,7,0,25,2022-05-07 11:06:56
8891,1391063652791427075,17765953,@JDM_swiss @elonmusk unless you're willing to invest atleast 10k then any coin near or at 1 dollar isn't worth it but that's how I always see it I think if you put 50k in doge you could win on it or even safemoon but that's entirely at your own risk but if I had that much I would,en,2021-05-08 16:13:14+00:00,0,3534,4955,158803,0,0,0,2022-05-07 11:06:56
8890,1391091119883235337,847954292,"I loooooove the plan from the socialist party from Switzerland. Invest 60 billions into the economy especially the medical field, education and ecology. 
And take some of reserve of the national Swiss bank and taxes the riches",en,2021-05-08 18:02:22+00:00,0,2931,4133,52249,0,0,0,2022-05-07 11:06:56
8889,1391110433663242248,589393085,"When comparing tax rates over the decades, don’t forget to adjust them with legal loopholes. Popular ones:  non risk borrowings, accelerated real estate depreciation, and those country club deductions, and back then, Swiss banks didn’t talk … ooh la la…",en,2021-05-08 19:19:07+00:00,0,1377,60,43267,0,1,0,2022-05-07 11:06:56
8888,1391254337448521730,1283034998115901441,"@Toolman2330 @VGamer92 @hitokiri8484 @Daf63Faulkner @JoeBiden the amount of drain any immigrant, documented or not, has on the economy is invisible compared to the amount those guys you listen to shovel offshore into swiss bank accounts. but you're gonna listen to them?",en,2021-05-09 04:50:56+00:00,0,111,213,7141,0,0,1,2022-05-07 11:06:56
8887,1391254722082865153,179525357,"@rishibagree World Bank data of 2018
Shows expenditure on public health of GDP

India : 3.54%
US : 16.89%, 
UK : 10%
Sweden : 10.9%, 
Switzerland : 11.88%.",en,2021-05-09 04:52:28+00:00,11,6372,1012,41343,1,0,1,2022-05-07 11:06:56
8886,1391306150407286785,2794248804,@pakistanvocal The question is what type of money is running behind the Swiss economy. Switzerland  itself is a hub of corruption money from all over the world.,en,2021-05-09 08:16:50+00:00,1,331,154,35458,0,0,1,2022-05-07 11:06:56
8885,1391316143672016897,869271437978329088,@CyberSpaceGal @Schuldensuehner Also include Swiss CHF @SNB_BNS_de,en,2021-05-09 08:56:32+00:00,0,389,513,4243,0,0,0,2022-05-07 11:06:56
8884,1391434363116589058,1256466493228961800,@PikaSchleh @esc_finn Better than Malta but I’d prefer Switzerland. A ballad will win because of the inflation of dance songs anyway.,en,2021-05-09 16:46:18+00:00,0,580,923,6726,0,0,1,2022-05-07 11:06:56
8883,1391471281846067204,797641453073813504,"scenario: if you have all the money and circumstances to visit some cool places right now, say paris and switzerland. would you visit the places OR would you invest money in stocks/business to secure your future and might not visit the places ever. asking for a friend ofcourse.",en,2021-05-09 19:13:00+00:00,6,4574,791,8203,1,0,1,2022-05-07 11:06:56
8882,1391478455016042496,945973020585332736,"Tomorrow and the next weeks/months will be very interesting: 

An institutional Grade Exchange in Switzerland is opening it's doors after getting approval from FINMA. 

Another one, namingly SDX (ties to SBI, BIS, WB, SNB) is also soon online.

Brace yourself, it's coming.",en,2021-05-09 19:41:30+00:00,0,1037,581,13702,0,0,0,2022-05-07 11:06:56
8881,1391493575259660288,1390026120804847616,"@ElongateDACH @elongateog Große Charity Familie.🤗
@elongateog @ElongateDACH 
#elongate #ELONGATE4CHARITY #ELONGATETOKEN #elongate4india #ELONGATE4CHILDREN #German #Germany #schweiz #Oesterreich #Kryptowaehrung #krypto #Nachrichten #investieren #charity #geld",de,2021-05-09 20:41:35+00:00,7,173,156,14586,1,0,0,2022-05-07 11:06:56
8880,1391604564231692288,1337117946041298948,"@FridayForFuture Die Länder vor D haben nur einen Bruchteil der energieaufwendigen Schwerindustrie, die einen Hauptbestandteil des BIP ausmachen. Die Schweiz und Österreich geben auch viel weniger Geld für Ihre U-Bootflotte aus &lt;-- bestimmt wegen des Schutzes der Wale. 🥳🥳🥳",de,2021-05-10 04:02:37+00:00,0,20,20,1041,0,0,1,2022-05-07 11:06:56
8879,1391607832542277632,715475757,"@RajeshP82846625 @pradip1951 @SpiritOfCongres All are Jumla , bjp is most useless and corrupt party ever and modi is big liar , just reads script . He didn’t bring black money /didn’t bring Swiss money /he destroyed economy jobs and migrants dead /covid pandemic is worsened by bjp elections/gatherings",en,2021-05-10 04:15:36+00:00,1,15,30,873,0,0,0,2022-05-07 11:06:56
8878,1391608252329193475,1282979801314123778,"#Live #Trade #invest #profit #XAUUSD
GOLD: SELL 
ARD 1831-1836; 
TGT: 1800-1775; 
TSL: 1851
For more signals DM me now 
@VT_MARKETS @finance_swiss @steveruffley @MetatraderCam @BIUK  @AlexOngUK @IBDinvestors @FX_Trading_News @HantecRich @Spencertrader @VladimirRibakov",en,2021-05-10 04:17:16+00:00,0,479,2150,454,0,0,0,2022-05-07 11:06:56
8877,1391608265864318977,96525907,"@shiva338 @SandeepMall We are closing down to 95% but with an exception of countries like China and Russia whose data we can not trust, give me an example of country of our size that has DTG ratio of under 100% ? US? UK? Japan? France? Maybe Germany/Switzerland because they have outlying GDP.",en,2021-05-10 04:17:20+00:00,1,5489,240,116972,0,0,1,2022-05-07 11:06:56
8876,1391635677993963520,460288171,"VORBÖRSE SCHWEIZ:

$SMI +0,18%
$SMIM +0,15%

$CSGN +0,3% (US-Vorgaben)
$GEBN +0,9% (Kurszielerhöh.)
$LONN -0,4% (ex Dividende)
$UBSG +0,3%

$SRAIL -1,7% (ex Dividende)
$SQN -0,9% (ex Dividende)
$VIFN -1,4% (ex Dividende)

Was für ein langweiliger Wochenauftakt.",de,2021-05-10 06:06:15+00:00,1,5123,297,21107,0,0,1,2022-05-07 11:06:56
8875,1391635863151517703,460288171,"SWISS PREMARKET:

$SMI +0,18%
$SMIM +0,15%

$CSGN +0,3% (US tradings)
$GEBN +0,9% (broker call)
$LONN -0,4% (ex dividend)
$UBSG +0,3%

$SRAIL -1,7% (ex dividend)
$SQN -0,9% (ex dividend)
$VIFN -1,4% (ex dividend)

What a boring Monday morning...",en,2021-05-10 06:06:59+00:00,2,5123,297,21107,0,0,0,2022-05-07 11:06:56
8874,1391652378231803904,1306838768,"@shasharsln If I had 100K. 10K only will be spend for the wedding. 70K save &amp; invest. Another 20k spend for vacation. Swiss, NZ, Australia, Scandinavian, Europe.. Lepas lh kut 20K...🤣",en,2021-05-10 07:12:37+00:00,1,155,347,19253,0,0,0,2022-05-07 11:06:56
8873,1391688764397953026,42085266,@19Shadylady @GMB @Ianblackford_MP @susannareid100 @campbellclaret Firstly we do not own any of the debt as that was used for things that do not benefit Scotland.  Ur Bank of England boss admitted on camera that our national wealth is 10x more than our GDP. Just like countries such as Norway and Switzerland we are a very wealthy nation.,en,2021-05-10 09:37:12+00:00,5,1183,462,42162,0,0,0,2022-05-07 11:06:56
8872,1391710757516046342,1024646153198026752,"A practical way to minimize the negative effects of corruption would be to make the local environment safe for corrupt people to store and invest their earnings from corruption. 
THE GENERAL🇿🇼

The Americans have excelled in this, the Swiss, the Caymans et al have mastered this.",en,2021-05-10 11:04:35+00:00,1,490,378,17702,0,0,0,2022-05-07 11:06:56
